
Future
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,
9481416,3086,2018/03/31,2,2 Day Debit,2,T,221.00,3,
9481426,3086,2018/03/31,2,2 Day Debit,2,T,251.00,3,
8357833,3086,2018/03/31,4,2 Day Debit,5,S,220.00,3,
8357834,3086,2018/03/31,4,2 Day Debit,5,S,250.00,3,
9995408,3086,2018/03/31,1,2 Day Debit,4,T,300.00,3,
9995409,3086,2018/03/31,1,2 Day Debit,4,T,170.00,3,
9995410,3089,2018/03/31,1,2 Day Debit,3,F,300.00,3,
9995411,3089,2018/03/31,1,2 Day Debit,3,F,170.00,3,
8357848,3089,2018/03/31,4,2 Day Debit,4,D,220.00,3,
8357850,3089,2018/03/31,4,2 Day Debit,4,D,250.00,3,
9481446,3089,2018/03/31,2,2 Day Debit,2,F,221.00,3,
9481454,3089,2018/03/31,2,2 Day Debit,2,F,251.00,3,
9481468,3090,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9481472,3090,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9995412,3090,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9995413,3090,2018/03/31,1,2 Day Debit,2,N,50.00,3,
9995414,3091,2018/03/31,1,2 Day Debit,2,T,300.00,3,
9995415,3091,2018/03/31,1,2 Day Debit,2,T,88.00,3,
9481487,3091,2018/03/31,2,2 Day Debit,2,T,189.00,3,
9481493,3091,2018/03/31,2,2 Day Debit,2,T,201.00,3,
8357872,3091,2018/03/31,4,2 Day Debit,4,T,200.00,3,
9481525,3095,2018/03/31,2,2 Day Debit,2,B,146.00,3,
9481531,3095,2018/03/31,2,2 Day Debit,2,B,151.00,3,
9481555,3096,2018/03/31,2,2 Day Debit,2,B,221.00,3,
9481561,3096,2018/03/31,2,2 Day Debit,2,B,251.00,3,
9995416,3096,2018/03/31,1,2 Day Debit,2,B,300.00,3,
9995417,3096,2018/03/31,1,2 Day Debit,2,B,170.00,3,
9995418,3097,2018/03/31,1,2 Day Debit,1,N,295.00,3,
9481585,3097,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9481590,3097,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9481608,3103,2018/03/31,2,2 Day Debit,2,Z,151.00,3,
9481613,3103,2018/03/31,2,2 Day Debit,2,Z,201.00,3,
9949346,3103,2018/03/31,1,2 Day Debit,3,Z,200.00,3,
9949352,3103,2018/03/31,1,2 Day Debit,3,Z,150.00,3,
9914581,3111,2018/03/31,1,2 Day Debit,1,A,300.00,3,
9915050,3111,2018/03/31,1,2 Day Debit,1,A,210.00,3,
9481631,3114,2018/03/31,2,2 Day Debit,2,S,221.00,3,
9481636,3114,2018/03/31,2,2 Day Debit,2,S,251.00,3,
9948552,3122,2018/03/31,1,2 Day Debit,3,N,150.00,3,
6394132,3124,2018/03/31,7,2 Day Debit,41,S,470.00,3,
8713820,3130,2018/03/31,3,2 Day Debit,3,Z,300.00,3,
8713826,3130,2018/03/31,3,2 Day Debit,3,Z,250.00,3,
9481643,3131,2018/03/31,2,2 Day Debit,2,Z,201.00,3,
9481645,3131,2018/03/31,2,2 Day Debit,2,Z,243.00,3,
8727879,3131,2018/03/31,3,2 Day Debit,3,Z,453.00,3,
9995419,3131,2018/03/31,1,2 Day Debit,2,Z,300.00,3,
9995420,3131,2018/03/31,1,2 Day Debit,2,Z,153.00,3,
9948536,3132,2018/03/31,1,2 Day Debit,3,N,400.00,3,
9948540,3132,2018/03/31,1,2 Day Debit,3,N,365.00,3,
9481656,3134,2018/03/31,2,2 Day Debit,2,N,200.00,3,
9481659,3134,2018/03/31,2,2 Day Debit,2,N,253.00,3,
8711937,3140,2018/03/31,3,2 Day Debit,3,N,454.00,3,
8708312,3143,2018/03/31,3,2 Day Debit,3,T,453.00,3,
8714715,3144,2018/03/31,3,2 Day Debit,3,N,295.00,3,
8714734,3144,2018/03/31,3,2 Day Debit,3,N,186.00,3,
6395330,3145,2018/03/31,7,2 Day Debit,13,Z,294.60,3,
8713505,3154,2018/03/31,3,2 Day Debit,3,N,300.00,3,
8713512,3154,2018/03/31,3,2 Day Debit,3,N,250.00,3,
9948052,3154,2018/03/31,1,2 Day Debit,3,N,301.00,3,
9948505,3154,2018/03/31,1,2 Day Debit,3,N,251.00,3,
9948517,3154,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9948528,3154,2018/03/31,1,2 Day Debit,3,N,183.00,3,
9995421,3157,2018/03/31,1,2 Day Debit,2,A,300.00,3,
9995422,3157,2018/03/31,1,2 Day Debit,2,A,225.00,3,
9481670,3157,2018/03/31,2,2 Day Debit,2,A,301.00,3,
9481679,3157,2018/03/31,2,2 Day Debit,2,A,226.00,3,
9481694,3166,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9481700,3166,2018/03/31,2,2 Day Debit,2,N,202.00,3,
9481715,3168,2018/03/31,2,2 Day Debit,2,N,301.00,3,
9481719,3168,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9914552,3175,2018/03/31,1,2 Day Debit,1,A,300.00,3,
9914554,3175,2018/03/31,1,2 Day Debit,1,A,338.00,3,
9947660,3180,2018/03/31,1,2 Day Debit,3,N,145.00,3,
9947668,3180,2018/03/31,1,2 Day Debit,3,N,150.00,3,
9914512,3181,2018/03/31,1,2 Day Debit,1,L,300.00,3,
9914515,3181,2018/03/31,1,2 Day Debit,1,L,210.00,3,
9915311,3185,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9915315,3185,2018/03/31,1,2 Day Debit,1,N,338.00,3,
8677860,3185,2018/03/31,3,2 Day Debit,3,N,350.00,3,
9947643,3187,2018/03/31,1,2 Day Debit,3,N,145.00,3,
9947651,3187,2018/03/31,1,2 Day Debit,3,N,150.00,3,
9947614,3189,2018/03/31,1,2 Day Debit,3,F,300.00,3,
9947626,3189,2018/03/31,1,2 Day Debit,3,F,210.00,3,
9995423,3192,2018/03/31,1,2 Day Debit,2,A,239.00,3,
9995424,3192,2018/03/31,1,2 Day Debit,2,A,300.00,3,
9995425,3192,2018/03/31,1,2 Day Debit,2,A,50.00,3,
8357963,3192,2018/03/31,4,2 Day Debit,4,A,150.00,3,
8357965,3192,2018/03/31,4,2 Day Debit,4,A,200.00,3,
9481728,3192,2018/03/31,2,2 Day Debit,2,A,151.00,3,
9481732,3192,2018/03/31,2,2 Day Debit,2,A,201.00,3,
9481746,3192,2018/03/31,2,2 Day Debit,2,A,100.00,3,
9481784,3192,2018/03/31,2,2 Day Debit,2,A,138.00,3,
9947566,3193,2018/03/31,1,2 Day Debit,3,N,300.00,3,
9947579,3193,2018/03/31,1,2 Day Debit,3,N,250.00,3,
9947585,3193,2018/03/31,1,2 Day Debit,3,N,150.00,3,
9947590,3193,2018/03/31,1,2 Day Debit,3,N,157.00,3,
9947595,3193,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9947601,3193,2018/03/31,1,2 Day Debit,3,N,183.00,3,
9481800,3194,2018/03/31,2,2 Day Debit,2,L,146.00,3,
9481807,3194,2018/03/31,2,2 Day Debit,2,L,151.00,3,
8357980,3194,2018/03/31,4,2 Day Debit,4,L,295.00,3,
9481830,3196,2018/03/31,2,2 Day Debit,2,X,301.00,3,
9481836,3196,2018/03/31,2,2 Day Debit,2,X,286.00,3,
9947550,3196,2018/03/31,1,2 Day Debit,3,X,300.00,3,
9947560,3196,2018/03/31,1,2 Day Debit,3,X,285.00,3,
8714683,3197,2018/03/31,3,2 Day Debit,3,S,300.00,3,
8714688,3197,2018/03/31,3,2 Day Debit,3,S,250.00,3,
8678697,3201,2018/03/31,3,2 Day Debit,3,N,453.00,3,
9481842,3201,2018/03/31,2,2 Day Debit,2,N,200.00,3,
9481849,3201,2018/03/31,2,2 Day Debit,2,N,253.00,3,
9947541,3202,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9947544,3202,2018/03/31,1,2 Day Debit,3,N,150.00,3,
8677607,3206,2018/03/31,3,2 Day Debit,3,F,453.00,3,
9481861,3210,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9481872,3210,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9995426,3210,2018/03/31,1,2 Day Debit,3,N,295.00,3,
9481887,3212,2018/03/31,2,2 Day Debit,2,M,301.00,3,
9481891,3212,2018/03/31,2,2 Day Debit,2,M,251.00,3,
8678037,3212,2018/03/31,3,2 Day Debit,3,M,300.00,3,
8678039,3212,2018/03/31,3,2 Day Debit,3,M,250.00,3,
9481905,3213,2018/03/31,2,2 Day Debit,2,A,146.00,3,
9481908,3213,2018/03/31,2,2 Day Debit,2,A,151.00,3,
9995429,3213,2018/03/31,1,2 Day Debit,1,A,295.00,3,
9995427,3214,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9995428,3214,2018/03/31,1,2 Day Debit,1,N,170.00,3,
9481922,3214,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9481928,3214,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9915902,3215,2018/03/31,1,2 Day Debit,1,U,300.00,3,
9915903,3215,2018/03/31,1,2 Day Debit,1,U,210.00,3,
9947526,3218,2018/03/31,1,2 Day Debit,3,B,201.00,3,
9947532,3218,2018/03/31,1,2 Day Debit,3,B,253.00,3,
9481945,3220,2018/03/31,2,2 Day Debit,2,C,221.00,3,
9481955,3220,2018/03/31,2,2 Day Debit,2,C,251.00,3,
8711638,3226,2018/03/31,3,2 Day Debit,3,N,295.00,3,
9915322,3226,2018/03/31,1,2 Day Debit,1,N,200.00,3,
9915323,3226,2018/03/31,1,2 Day Debit,1,N,183.00,3,
8714599,3230,2018/03/31,3,2 Day Debit,3,N,295.00,3,
8728294,3232,2018/03/31,3,2 Day Debit,3,N,295.00,3,
9947512,3232,2018/03/31,1,2 Day Debit,3,N,145.00,3,
9947517,3232,2018/03/31,1,2 Day Debit,3,N,150.00,3,
9947488,3238,2018/03/31,1,2 Day Debit,3,Z,200.00,3,
9947493,3238,2018/03/31,1,2 Day Debit,3,Z,250.00,3,
9947497,3238,2018/03/31,1,2 Day Debit,3,Z,145.00,3,
9947501,3238,2018/03/31,1,2 Day Debit,3,Z,150.00,3,
9481967,3239,2018/03/31,2,2 Day Debit,2,N,301.00,3,
9481975,3239,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9482006,3243,2018/03/31,2,2 Day Debit,2,A,201.00,3,
9482008,3243,2018/03/31,2,2 Day Debit,2,A,254.00,3,
8358008,3243,2018/03/31,4,2 Day Debit,4,A,188.00,3,
8358011,3243,2018/03/31,4,2 Day Debit,4,A,200.00,3,
8358016,3243,2018/03/31,4,2 Day Debit,4,A,203.00,3,
8358021,3243,2018/03/31,4,2 Day Debit,4,A,250.00,3,
9946988,3251,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9947466,3251,2018/03/31,1,2 Day Debit,3,N,150.00,3,
9947474,3251,2018/03/31,1,2 Day Debit,3,N,201.00,3,
9947482,3251,2018/03/31,1,2 Day Debit,3,N,183.00,3,
8358063,3259,2018/03/31,4,2 Day Debit,4,M,400.00,3,
8358066,3259,2018/03/31,4,2 Day Debit,4,M,415.00,3,
9482035,3259,2018/03/31,2,2 Day Debit,2,M,341.00,3,
9482040,3259,2018/03/31,2,2 Day Debit,2,M,351.00,3,
9995432,3259,2018/03/31,1,2 Day Debit,2,M,300.00,3,
9995433,3259,2018/03/31,1,2 Day Debit,2,M,301.00,3,
9995434,3259,2018/03/31,1,2 Day Debit,2,M,214.00,3,
9995435,3259,2018/03/31,1,2 Day Debit,2,M,89.00,3,
9946973,3262,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9946979,3262,2018/03/31,1,2 Day Debit,3,N,178.00,3,
9995436,3270,2018/03/31,1,2 Day Debit,3,A,300.00,3,
9995437,3270,2018/03/31,1,2 Day Debit,3,A,153.00,3,
9995438,3270,2018/03/31,1,2 Day Debit,2,A,295.00,3,
9482056,3270,2018/03/31,2,2 Day Debit,2,A,201.00,3,
9482060,3270,2018/03/31,2,2 Day Debit,2,A,254.00,3,
9482063,3270,2018/03/31,2,2 Day Debit,2,A,146.00,3,
9482077,3270,2018/03/31,2,2 Day Debit,2,A,151.00,3,
8777615,3270,2018/03/31,3,2 Day Debit,3,A,220.00,3,
8777617,3270,2018/03/31,3,2 Day Debit,3,A,250.00,3,
8728299,3275,2018/03/31,3,2 Day Debit,3,N,295.00,3,
9482092,3275,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482099,3275,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9482113,3275,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9482117,3275,2018/03/31,2,2 Day Debit,2,N,202.00,3,
9946937,3275,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9946955,3275,2018/03/31,1,2 Day Debit,3,N,145.00,3,
9946964,3275,2018/03/31,1,2 Day Debit,3,N,150.00,3,
8678322,3278,2018/03/31,3,2 Day Debit,3,N,296.00,3,
9946923,3279,2018/03/31,1,2 Day Debit,3,N,145.00,3,
9946931,3279,2018/03/31,1,2 Day Debit,3,N,150.00,3,
9946904,3281,2018/03/31,1,2 Day Debit,3,N,100.00,3,
9946915,3281,2018/03/31,1,2 Day Debit,3,N,155.00,3,
8728316,3281,2018/03/31,3,2 Day Debit,3,N,550.00,3,
9482127,3286,2018/03/31,2,2 Day Debit,2,T,321.00,3,
9482130,3286,2018/03/31,2,2 Day Debit,2,T,401.00,3,
9995439,3286,2018/03/31,1,2 Day Debit,2,T,300.00,3,
9995440,3286,2018/03/31,1,2 Day Debit,2,T,301.00,3,
9995441,3286,2018/03/31,1,2 Day Debit,2,T,119.00,3,
9946876,3287,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9946887,3287,2018/03/31,1,2 Day Debit,3,N,250.00,3,
9482135,3292,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482141,3292,2018/03/31,2,2 Day Debit,2,N,151.00,3,
8777600,3292,2018/03/31,3,2 Day Debit,3,N,295.00,3,
8677581,3293,2018/03/31,3,2 Day Debit,3,L,300.00,3,
8677583,3293,2018/03/31,3,2 Day Debit,3,L,250.00,3,
9482150,3295,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9482154,3295,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9946850,3296,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9946855,3296,2018/03/31,1,2 Day Debit,3,N,250.00,3,
9914521,3297,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9914523,3297,2018/03/31,1,2 Day Debit,1,N,210.00,3,
9482165,3306,2018/03/31,2,2 Day Debit,2,V,321.00,3,
9482170,3306,2018/03/31,2,2 Day Debit,2,V,401.00,3,
9995487,3306,2018/03/31,1,2 Day Debit,2,V,300.00,3,
9995488,3306,2018/03/31,1,2 Day Debit,2,V,301.00,3,
9995489,3306,2018/03/31,1,2 Day Debit,2,V,119.00,3,
9482180,3308,2018/03/31,2,2 Day Debit,2,S,221.00,3,
9482189,3308,2018/03/31,2,2 Day Debit,2,S,251.00,3,
8712365,3312,2018/03/31,3,2 Day Debit,3,N,300.00,3,
8712413,3312,2018/03/31,3,2 Day Debit,3,N,250.00,3,
9946833,3312,2018/03/31,1,2 Day Debit,3,N,301.00,3,
9946839,3312,2018/03/31,1,2 Day Debit,3,N,251.00,3,
9945439,3320,2018/03/31,1,2 Day Debit,3,M,200.00,3,
9945452,3320,2018/03/31,1,2 Day Debit,3,M,253.00,3,
9995430,3320,2018/03/31,1,2 Day Debit,2,C,300.00,3,
9995431,3320,2018/03/31,1,2 Day Debit,2,C,170.00,3,
9914533,3328,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9914535,3328,2018/03/31,1,2 Day Debit,1,N,338.00,3,
8677553,3329,2018/03/31,3,2 Day Debit,3,N,295.00,3,
8727812,3330,2018/03/31,3,2 Day Debit,3,N,453.00,3,
8727808,3333,2018/03/31,3,2 Day Debit,3,N,550.00,3,
9945416,3337,2018/03/31,1,2 Day Debit,3,N,145.00,3,
9945426,3337,2018/03/31,1,2 Day Debit,3,N,150.00,3,
8712626,3339,2018/03/31,3,2 Day Debit,3,N,453.00,3,
8678780,3340,2018/03/31,3,2 Day Debit,3,D,300.00,3,
8678787,3340,2018/03/31,3,2 Day Debit,3,D,250.00,3,
8678794,3340,2018/03/31,3,2 Day Debit,3,D,150.00,3,
8678798,3340,2018/03/31,3,2 Day Debit,3,D,145.00,3,
9945384,3342,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9945392,3342,2018/03/31,1,2 Day Debit,3,N,178.00,3,
9945398,3342,2018/03/31,1,2 Day Debit,3,N,145.00,3,
9945408,3342,2018/03/31,1,2 Day Debit,3,N,150.00,3,
9915592,3348,2018/03/31,1,2 Day Debit,1,A,200.00,3,
9915593,3348,2018/03/31,1,2 Day Debit,1,A,183.00,3,
9915533,3348,2018/03/31,1,2 Day Debit,1,A,20.00,3,
9915534,3348,2018/03/31,1,2 Day Debit,1,A,18.30,3,
9507158,3350,2018/03/31,2,2 Day Debit,2,L,146.00,3,
9507159,3350,2018/03/31,2,2 Day Debit,2,L,151.00,3,
8358101,3350,2018/03/31,4,2 Day Debit,5,L,145.00,3,
8358103,3350,2018/03/31,4,2 Day Debit,5,L,150.00,3,
8727871,3356,2018/03/31,3,2 Day Debit,3,N,454.00,3,
8678291,3362,2018/03/31,3,2 Day Debit,3,N,300.00,3,
8678293,3362,2018/03/31,3,2 Day Debit,3,N,250.00,3,
8678678,3370,2018/03/31,3,2 Day Debit,3,P,300.00,3,
8678683,3370,2018/03/31,3,2 Day Debit,3,P,250.00,3,
8678720,3371,2018/03/31,3,2 Day Debit,3,N,453.00,3,
9482457,3379,2018/03/31,2,2 Day Debit,2,B,201.00,3,
9482473,3379,2018/03/31,2,2 Day Debit,2,B,254.00,3,
9945349,3386,2018/03/31,1,2 Day Debit,3,B,450.00,3,
9945357,3386,2018/03/31,1,2 Day Debit,3,B,443.00,3,
9916066,3404,2018/03/31,1,2 Day Debit,2,M,200.00,3,
9916067,3404,2018/03/31,1,2 Day Debit,2,M,178.00,3,
9482236,3408,2018/03/31,2,2 Day Debit,2,Z,221.00,3,
9482241,3408,2018/03/31,2,2 Day Debit,2,Z,251.00,3,
8358138,3408,2018/03/31,4,2 Day Debit,5,Z,220.00,3,
8358140,3408,2018/03/31,4,2 Day Debit,5,Z,250.00,3,
9995490,3408,2018/03/31,1,2 Day Debit,4,Z,300.00,3,
9995491,3408,2018/03/31,1,2 Day Debit,4,Z,170.00,3,
9995492,3409,2018/03/31,1,2 Day Debit,3,T,300.00,3,
9995493,3409,2018/03/31,1,2 Day Debit,3,T,88.00,3,
9482249,3409,2018/03/31,2,2 Day Debit,2,T,189.00,3,
9482254,3409,2018/03/31,2,2 Day Debit,2,T,201.00,3,
8777837,3409,2018/03/31,3,2 Day Debit,4,T,188.00,3,
8777839,3409,2018/03/31,3,2 Day Debit,4,T,200.00,3,
9482478,3410,2018/03/31,2,2 Day Debit,2,A,146.00,3,
9482484,3410,2018/03/31,2,2 Day Debit,2,A,151.00,3,
9945048,3410,2018/03/31,1,2 Day Debit,1,A,145.00,3,
9945066,3410,2018/03/31,1,2 Day Debit,1,A,150.00,3,
9482271,3412,2018/03/31,2,2 Day Debit,2,V,146.00,3,
9482337,3412,2018/03/31,2,2 Day Debit,2,Y,151.00,3,
9995494,3412,2018/03/31,1,2 Day Debit,1,Y,295.00,3,
9995495,3413,2018/03/31,1,2 Day Debit,2,X,300.00,3,
9995496,3413,2018/03/31,1,2 Day Debit,2,X,88.00,3,
9482343,3413,2018/03/31,2,2 Day Debit,2,X,189.00,3,
9482345,3413,2018/03/31,2,2 Day Debit,2,X,201.00,3,
8777842,3413,2018/03/31,3,2 Day Debit,4,X,200.00,3,
8777843,3413,2018/03/31,3,2 Day Debit,4,X,188.00,3,
9482350,3419,2018/03/31,2,2 Day Debit,2,L,221.00,3,
9482354,3419,2018/03/31,2,2 Day Debit,2,L,251.00,3,
8714454,3420,2018/03/31,3,2 Day Debit,3,A,300.00,3,
8714457,3420,2018/03/31,3,2 Day Debit,3,A,250.00,3,
9507142,3422,2018/03/31,2,2 Day Debit,2,M,151.00,3,
9507143,3422,2018/03/31,2,2 Day Debit,2,M,201.00,3,
8358199,3428,2018/03/31,4,2 Day Debit,4,N,145.00,3,
8358201,3428,2018/03/31,4,2 Day Debit,4,N,150.00,3,
9482374,3428,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482377,3428,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9995497,3428,2018/03/31,1,2 Day Debit,3,N,295.00,3,
9945013,3430,2018/03/31,1,2 Day Debit,1,N,100.00,3,
9945028,3430,2018/03/31,1,2 Day Debit,1,N,139.00,3,
9507147,3432,2018/03/31,2,2 Day Debit,2,L,251.00,3,
9507150,3432,2018/03/31,2,2 Day Debit,2,L,301.00,3,
9507153,3432,2018/03/31,2,2 Day Debit,2,L,201.00,3,
9507154,3432,2018/03/31,2,2 Day Debit,2,L,254.00,3,
9482394,3434,2018/03/31,2,2 Day Debit,2,N,189.00,3,
9482397,3434,2018/03/31,2,2 Day Debit,2,N,201.00,3,
8358224,3434,2018/03/31,4,2 Day Debit,5,M,188.00,3,
8358226,3434,2018/03/31,4,2 Day Debit,5,M,200.00,3,
9995498,3434,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9995499,3434,2018/03/31,1,2 Day Debit,2,N,88.00,3,
9482487,3435,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482492,3435,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9941768,3439,2018/03/31,1,2 Day Debit,2,V,200.00,3,
9941786,3439,2018/03/31,1,2 Day Debit,2,V,253.00,3,
9941802,3440,2018/03/31,1,2 Day Debit,2,M,200.00,3,
9943133,3440,2018/03/31,1,2 Day Debit,2,M,253.00,3,
8727804,3440,2018/03/31,3,2 Day Debit,3,M,453.00,3,
9939986,3444,2018/03/31,1,2 Day Debit,2,M,200.00,3,
9940178,3444,2018/03/31,1,2 Day Debit,2,M,300.00,3,
9940207,3444,2018/03/31,1,2 Day Debit,2,M,400.00,3,
9940238,3444,2018/03/31,1,2 Day Debit,2,M,378.00,3,
8711433,3453,2018/03/31,3,2 Day Debit,3,T,300.00,3,
8711441,3453,2018/03/31,3,2 Day Debit,3,T,250.00,3,
9939647,3461,2018/03/31,1,2 Day Debit,2,N,200.00,3,
9939660,3461,2018/03/31,1,2 Day Debit,2,N,178.00,3,
9939679,3461,2018/03/31,1,2 Day Debit,2,N,201.00,3,
9939689,3461,2018/03/31,1,2 Day Debit,2,N,150.00,3,
9939957,3461,2018/03/31,1,2 Day Debit,2,N,202.00,3,
9939972,3461,2018/03/31,1,2 Day Debit,2,N,183.00,3,
8777854,3466,2018/03/31,3,2 Day Debit,4,W,250.00,3,
8777856,3466,2018/03/31,3,2 Day Debit,4,W,220.00,3,
9482413,3466,2018/03/31,2,2 Day Debit,2,W,221.00,3,
9482429,3466,2018/03/31,2,2 Day Debit,2,W,251.00,3,
9995500,3466,2018/03/31,1,2 Day Debit,3,W,300.00,3,
9995501,3466,2018/03/31,1,2 Day Debit,3,W,170.00,3,
9939615,3468,2018/03/31,1,2 Day Debit,2,B,200.00,3,
9939629,3468,2018/03/31,1,2 Day Debit,2,B,183.00,3,
9482440,3471,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482441,3471,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9939585,3475,2018/03/31,1,2 Day Debit,3,N,200.00,3,
9939595,3475,2018/03/31,1,2 Day Debit,3,N,150.00,3,
9507161,3475,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9507166,3475,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9482496,3478,2018/03/31,2,2 Day Debit,2,J,146.00,3,
9482501,3478,2018/03/31,2,2 Day Debit,2,J,151.00,3,
8358256,3478,2018/03/31,4,2 Day Debit,4,J,150.00,3,
8358259,3478,2018/03/31,4,2 Day Debit,4,J,145.00,3,
9995502,3478,2018/03/31,1,2 Day Debit,2,J,295.00,3,
9995503,3479,2018/03/31,1,2 Day Debit,3,N,300.00,3,
9482512,3479,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9482513,3479,2018/03/31,2,2 Day Debit,2,N,251.00,3,
8777861,3479,2018/03/31,3,2 Day Debit,5,N,150.00,3,
8777862,3479,2018/03/31,3,2 Day Debit,5,N,160.00,3,
8777863,3479,2018/03/31,3,2 Day Debit,5,N,170.00,3,
8777866,3480,2018/03/31,3,2 Day Debit,4,A,200.00,3,
8777867,3480,2018/03/31,3,2 Day Debit,4,A,150.00,3,
9482525,3480,2018/03/31,2,2 Day Debit,2,A,151.00,3,
9482528,3480,2018/03/31,2,2 Day Debit,2,A,201.00,3,
9995504,3480,2018/03/31,1,2 Day Debit,2,A,300.00,3,
9995505,3480,2018/03/31,1,2 Day Debit,2,A,50.00,3,
9995506,3481,2018/03/31,1,2 Day Debit,3,T,300.00,3,
9482536,3481,2018/03/31,2,2 Day Debit,2,T,221.00,3,
9482540,3481,2018/03/31,2,2 Day Debit,2,T,251.00,3,
8777870,3481,2018/03/31,3,2 Day Debit,5,T,150.00,3,
8777871,3481,2018/03/31,3,2 Day Debit,5,T,160.00,3,
8777872,3481,2018/03/31,3,2 Day Debit,5,T,170.00,3,
8777875,3482,2018/03/31,3,2 Day Debit,5,W,150.00,3,
8777876,3482,2018/03/31,3,2 Day Debit,5,W,160.00,3,
8777877,3482,2018/03/31,3,2 Day Debit,5,W,170.00,3,
9482547,3482,2018/03/31,2,2 Day Debit,2,W,221.00,3,
9482548,3482,2018/03/31,2,2 Day Debit,2,W,251.00,3,
9995507,3482,2018/03/31,1,2 Day Debit,3,W,300.00,3,
8727849,3488,2018/03/31,3,2 Day Debit,3,L,296.00,3,
9939564,3493,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9939570,3493,2018/03/31,1,2 Day Debit,2,N,285.00,3,
9914526,3501,2018/03/31,1,2 Day Debit,1,L,300.00,3,
9914527,3501,2018/03/31,1,2 Day Debit,1,L,210.00,3,
8358318,3506,2018/03/31,4,2 Day Debit,4,B,150.00,3,
8358320,3506,2018/03/31,4,2 Day Debit,4,B,200.00,3,
8777885,3514,2018/03/31,3,2 Day Debit,3,N,200.00,3,
8777886,3514,2018/03/31,3,2 Day Debit,3,N,240.00,3,
8777887,3514,2018/03/31,3,2 Day Debit,3,N,250.00,3,
9482550,3514,2018/03/31,2,2 Day Debit,2,N,340.00,3,
9482554,3514,2018/03/31,2,2 Day Debit,2,N,351.00,3,
9995508,3514,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9995509,3514,2018/03/31,1,2 Day Debit,2,N,301.00,3,
9995510,3514,2018/03/31,1,2 Day Debit,2,N,89.00,3,
8708148,3515,2018/03/31,3,2 Day Debit,3,S,300.00,3,
8708151,3515,2018/03/31,3,2 Day Debit,3,S,250.00,3,
8777890,3516,2018/03/31,3,2 Day Debit,4,B,220.00,3,
8777892,3516,2018/03/31,3,2 Day Debit,4,B,250.00,3,
9507168,3516,2018/03/31,2,2 Day Debit,2,B,221.00,3,
9507170,3516,2018/03/31,2,2 Day Debit,2,B,251.00,3,
8677620,3517,2018/03/31,3,2 Day Debit,3,N,300.00,3,
8677622,3517,2018/03/31,3,2 Day Debit,3,N,250.00,3,
8728250,3519,2018/03/31,3,2 Day Debit,3,D,550.00,3,
8777897,3522,2018/03/31,3,2 Day Debit,3,S,220.00,3,
8777898,3522,2018/03/31,3,2 Day Debit,3,S,250.00,3,
9915832,3523,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9915833,3523,2018/03/31,1,2 Day Debit,1,N,338.00,3,
9938508,3525,2018/03/31,1,2 Day Debit,2,B,200.00,3,
